movement_id,startX,startY,endX,endY,deltaX,deltaY,distance,duration,velocity
132,657,436,659,435,2,-1,2.236,0.0,0
133,659,435,683,435,24,0,24.0,0.0,0
134,683,435,718,447,35,12,37.0,0.0,0
135,718,447,749,465,31,18,35.847,0.0,0
136,749,465,755,468,6,3,6.708,0.0,0
137,755,468,758,469,3,1,3.162,0.0,0
138,758,469,761,471,3,2,3.606,0.0,0
139,761,471,762,472,1,1,1.414,0.0,0
140,762,472,763,472,1,0,1.0,0.0,0
141,763,472,763,473,0,1,1.0,0.0,0
142,763,473,764,473,1,0,1.0,0.0,0
143,764,473,765,473,1,0,1.0,0.0,0
144,765,473,767,473,2,0,2.0,0.0,0
145,767,473,768,473,1,0,1.0,0.001,1000.072
146,768,473,769,473,1,0,1.0,0.0,0
147,769,473,770,473,1,0,1.0,0.0,0
1,340,122,469,205,129,83,153.395,0.0,0
2,469,205,471,206,2,1,2.236,0.001,2214.058
3,471,206,623,270,152,64,164.924,0.0,0
4,623,270,639,279,16,9,18.358,0.0,0
5,639,279,662,292,23,13,26.42,0.0,0
6,662,292,674,297,12,5,13.0,0.0,0
7,674,297,704,313,30,16,34.0,0.0,0
8,704,313,712,316,8,3,8.544,0.0,0
9,712,316,715,317,3,1,3.162,0.0,0
10,715,317,716,318,1,1,1.414,0.0,0
11,716,318,718,318,2,0,2.0,0.0,0
12,718,318,719,318,1,0,1.0,0.0,0
13,719,318,720,318,1,0,1.0,0.0,0
14,720,318,721,318,1,0,1.0,0.0,0
15,721,318,722,318,1,0,1.0,0.0,0
16,722,318,724,318,2,0,2.0,0.0,0
17,724,318,730,320,6,2,6.325,0.0,0
18,730,320,735,323,5,3,5.831,0.0,0
19,735,323,739,325,4,2,4.472,0.0,0
20,739,325,746,330,7,5,8.602,0.0,0
21,746,330,751,335,5,5,7.071,0.0,0
22,751,335,756,341,5,6,7.81,0.0,0
23,756,341,758,344,2,3,3.606,0.0,0
24,758,344,759,346,1,2,2.236,0.0,0
25,759,346,760,348,1,2,2.236,0.0,0
26,760,348,760,351,0,3,3.0,0.0,0
27,760,351,761,353,1,2,2.236,0.0,0
28,761,353,761,355,0,2,2.0,0.0,0
29,761,355,762,356,1,1,1.414,0.0,0
30,762,356,762,357,0,1,1.0,0.0,0
31,762,357,763,360,1,3,3.162,0.0,0
32,763,360,764,362,1,2,2.236,0.0,0
33,764,362,764,364,0,2,2.0,0.0,0
34,764,364,765,365,1,1,1.414,0.0,0
35,765,365,765,366,0,1,1.0,0.0,0
36,765,366,766,368,1,2,2.236,0.0,0
37,766,368,766,368,0,0,0.0,0.0,0
38,766,368,766,368,0,0,0.0,0.0,0
39,766,368,766,368,0,0,0.0,0.0,0
40,766,368,766,369,0,1,1.0,0.0,0
41,766,369,766,370,0,1,1.0,0.0,0
42,766,370,766,371,0,1,1.0,0.0,0
43,766,371,766,372,0,1,1.0,0.0,0
44,766,372,765,373,-1,1,1.414,0.0,0
45,765,373,763,376,-2,3,3.606,0.0,0
46,763,376,763,378,0,2,2.0,0.0,0
47,763,378,762,381,-1,3,3.162,0.0,0
48,762,381,761,385,-1,4,4.123,0.0,0
49,761,385,760,389,-1,4,4.123,0.0,0
50,760,389,758,392,-2,3,3.606,0.0,0
51,758,392,758,397,0,5,5.0,0.0,0
52,758,397,756,400,-2,3,3.606,0.0,0
53,756,400,756,402,0,2,2.0,0.0,0
54,756,402,754,405,-2,3,3.606,0.0,0
55,754,405,754,407,0,2,2.0,0.0,0
56,754,407,754,409,0,2,2.0,0.0,0
57,754,409,754,411,0,2,2.0,0.0,0
58,754,411,753,412,-1,1,1.414,0.0,0
59,753,412,753,414,0,2,2.0,0.0,0
60,753,414,752,415,-1,1,1.414,0.0,0
61,752,415,751,418,-1,3,3.162,0.0,0
62,751,418,751,420,0,2,2.0,0.0,0
63,751,420,750,421,-1,1,1.414,0.001,1396.009
64,750,421,749,422,-1,1,1.414,0.0,0
65,749,422,749,424,0,2,2.0,0.0,0
66,749,424,748,425,-1,1,1.414,0.0,0
67,748,425,748,426,0,1,1.0,0.0,0
68,748,426,748,427,0,1,1.0,0.0,0
69,748,427,749,428,1,1,1.414,0.0,0
70,749,428,751,432,2,4,4.472,0.0,0
71,751,432,753,436,2,4,4.472,0.0,0
72,753,436,754,437,1,1,1.414,0.0,0
73,754,437,756,441,2,4,4.472,0.0,0
74,756,441,758,443,2,2,2.828,0.0,0
75,758,443,760,445,2,2,2.828,0.0,0
76,760,445,761,449,1,4,4.123,0.0,0
77,761,449,762,451,1,2,2.236,0.0,0
78,762,451,762,452,0,1,1.0,0.0,0
79,762,452,764,454,2,2,2.828,0.0,0
80,764,454,764,455,0,1,1.0,0.0,0
81,764,455,764,457,0,2,2.0,0.0,0
82,764,457,765,458,1,1,1.414,0.0,0
83,765,458,765,459,0,1,1.0,0.0,0
84,765,459,767,459,2,0,2.0,0.0,0
85,767,459,767,460,0,1,1.0,0.0,0
86,767,460,767,461,0,1,1.0,0.0,0
87,767,461,767,462,0,1,1.0,0.0,0
88,767,462,767,464,0,2,2.0,0.0,0
89,767,464,768,465,1,1,1.414,0.0,0
90,768,465,768,466,0,1,1.0,0.0,0
1,340,122,469,205,129,83,153.395,0.0,0
2,469,205,471,206,2,1,2.236,0.0,0
3,471,206,623,270,152,64,164.924,0.0,0
4,623,270,639,279,16,9,18.358,0.0,0
5,639,279,662,292,23,13,26.42,0.0,0
6,662,292,674,297,12,5,13.0,0.0,0
7,674,297,704,313,30,16,34.0,0.0,0
8,704,313,712,316,8,3,8.544,0.0,0
9,712,316,715,317,3,1,3.162,0.0,0
10,715,317,716,318,1,1,1.414,0.0,0
11,716,318,718,318,2,0,2.0,0.0,0
12,718,318,719,318,1,0,1.0,0.0,0
13,719,318,720,318,1,0,1.0,0.0,0
14,720,318,721,318,1,0,1.0,0.0,0
15,721,318,722,318,1,0,1.0,0.0,0
16,722,318,724,318,2,0,2.0,0.0,0
17,724,318,730,320,6,2,6.325,0.0,0
18,730,320,735,323,5,3,5.831,0.001,5831.375
19,735,323,739,325,4,2,4.472,0.0,0
20,739,325,746,330,7,5,8.602,0.0,0
21,746,330,751,335,5,5,7.071,0.0,0
22,751,335,756,341,5,6,7.81,0.0,0
23,756,341,758,344,2,3,3.606,0.0,0
24,758,344,759,346,1,2,2.236,0.0,0
25,759,346,760,348,1,2,2.236,0.0,0
26,760,348,760,351,0,3,3.0,0.0,0
27,760,351,761,353,1,2,2.236,0.0,0
28,761,353,761,355,0,2,2.0,0.0,0
29,761,355,762,356,1,1,1.414,0.0,0
30,762,356,762,357,0,1,1.0,0.0,0
31,762,357,763,360,1,3,3.162,0.0,0
32,763,360,764,362,1,2,2.236,0.0,0
33,764,362,764,364,0,2,2.0,0.0,0
34,764,364,765,365,1,1,1.414,0.0,0
35,765,365,765,366,0,1,1.0,0.0,0
36,765,366,766,368,1,2,2.236,0.0,0
37,766,368,766,368,0,0,0.0,0.0,0
38,766,368,766,368,0,0,0.0,0.0,0
39,766,368,766,368,0,0,0.0,0.0,0
40,766,368,766,369,0,1,1.0,0.0,0
41,766,369,766,370,0,1,1.0,0.0,0
42,766,370,766,371,0,1,1.0,0.0,0
43,766,371,766,372,0,1,1.0,0.0,0
44,766,372,765,373,-1,1,1.414,0.0,0
45,765,373,763,376,-2,3,3.606,0.0,0
46,763,376,763,378,0,2,2.0,0.0,0
47,763,378,762,381,-1,3,3.162,0.0,0
48,762,381,761,385,-1,4,4.123,0.0,0
49,761,385,760,389,-1,4,4.123,0.0,0
50,760,389,758,392,-2,3,3.606,0.0,0
51,758,392,758,397,0,5,5.0,0.0,0
52,758,397,756,400,-2,3,3.606,0.0,0
53,756,400,756,402,0,2,2.0,0.0,0
54,756,402,754,405,-2,3,3.606,0.0,0
55,754,405,754,407,0,2,2.0,0.0,0
56,754,407,754,409,0,2,2.0,0.0,0
57,754,409,754,411,0,2,2.0,0.0,0
58,754,411,753,412,-1,1,1.414,0.0,0
59,753,412,753,414,0,2,2.0,0.0,0
60,753,414,752,415,-1,1,1.414,0.0,0
61,752,415,751,418,-1,3,3.162,0.0,0
62,751,418,751,420,0,2,2.0,0.001,2012.139
63,751,420,750,421,-1,1,1.414,0.0,0
64,750,421,749,422,-1,1,1.414,0.0,0
65,749,422,749,424,0,2,2.0,0.0,0
66,749,424,748,425,-1,1,1.414,0.0,0
67,748,425,748,426,0,1,1.0,0.0,0
68,748,426,748,427,0,1,1.0,0.0,0
69,748,427,749,428,1,1,1.414,0.0,0
70,749,428,751,432,2,4,4.472,0.0,0
71,751,432,753,436,2,4,4.472,0.0,0
72,753,436,754,437,1,1,1.414,0.0,0
73,754,437,756,441,2,4,4.472,0.0,0
74,756,441,758,443,2,2,2.828,0.0,0
75,758,443,760,445,2,2,2.828,0.0,0
76,760,445,761,449,1,4,4.123,0.0,0
77,761,449,762,451,1,2,2.236,0.0,0
78,762,451,762,452,0,1,1.0,0.0,0
79,762,452,764,454,2,2,2.828,0.0,0
80,764,454,764,455,0,1,1.0,0.0,0
81,764,455,764,457,0,2,2.0,0.0,0
82,764,457,765,458,1,1,1.414,0.0,0
83,765,458,765,459,0,1,1.0,0.0,0
84,765,459,767,459,2,0,2.0,0.0,0
85,767,459,767,460,0,1,1.0,0.0,0
86,767,460,767,461,0,1,1.0,0.0,0
87,767,461,767,462,0,1,1.0,0.0,0
88,767,462,767,464,0,2,2.0,0.0,0
89,767,464,768,465,1,1,1.414,0.0,0
90,768,465,768,466,0,1,1.0,0.0,0
91,768,466,780,475,12,9,15.0,0.0,0
92,780,475,798,488,18,13,22.204,0.0,0
93,798,488,823,512,25,24,34.655,0.0,0
94,823,512,840,527,17,15,22.672,0.0,0
95,840,527,850,540,10,13,16.401,0.0,0
96,850,540,864,551,14,11,17.804,0.0,0
97,864,551,869,556,5,5,7.071,0.0,0
98,869,556,873,560,4,4,5.657,0.0,0
99,873,560,874,563,1,3,3.162,0.0,0
100,874,563,874,564,0,1,1.0,0.0,0
101,874,564,889,579,15,15,21.213,0.0,0
102,889,579,908,599,19,20,27.586,0.0,0
103,908,599,937,631,29,32,43.186,0.0,0
104,937,631,950,648,13,17,21.401,0.0,0
105,950,648,962,661,12,13,17.692,0.0,0
106,962,661,966,666,4,5,6.403,0.0,0
107,966,666,969,670,3,4,5.0,0.001,5009.919
108,969,670,969,671,0,1,1.0,0.0,0
109,969,671,974,671,5,0,5.0,0.0,0
110,974,671,984,671,10,0,10.0,0.0,0
111,984,671,1002,680,18,9,20.125,0.0,0
112,1002,680,1027,700,25,20,32.016,0.0,0
113,1027,700,1038,714,11,14,17.804,0.0,0
114,1038,714,1048,728,10,14,17.205,0.0,0
115,1048,728,1050,734,2,6,6.325,0.0,0
116,1050,734,1052,741,2,7,7.28,0.0,0
117,1052,741,1053,743,1,2,2.236,0.0,0
118,1053,743,1054,748,1,5,5.099,0.0,0
119,1054,748,1056,753,2,5,5.385,0.0,0
120,1056,753,1058,757,2,4,4.472,0.0,0
121,1058,757,1060,764,2,7,7.28,0.0,0
122,1060,764,1061,765,1,1,1.414,0.0,0
123,1061,765,1063,770,2,5,5.385,0.0,0
124,1063,770,1063,771,0,1,1.0,0.0,0
125,1063,771,1064,772,1,1,1.414,0.0,0
126,1064,772,1065,774,1,2,2.236,0.0,0
127,1065,774,1065,775,0,1,1.0,0.0,0
128,1065,775,1066,777,1,2,2.236,0.0,0
129,1066,777,1066,779,0,2,2.0,0.0,0
130,1066,779,1066,780,0,1,1.0,0.0,0
131,1066,780,1067,783,1,3,3.162,0.0,0
132,1067,783,882,779,-185,-4,185.043,0.0,0
133,882,779,860,755,-22,-24,32.558,0.0,0
134,860,755,845,734,-15,-21,25.807,0.0,0
135,845,734,834,708,-11,-26,28.231,0.0,0
136,834,708,828,692,-6,-16,17.088,0.0,0
137,828,692,825,680,-3,-12,12.369,0.0,0
138,825,680,824,678,-1,-2,2.236,0.0,0
139,824,678,830,660,6,-18,18.974,0.0,0
140,830,660,839,642,9,-18,20.125,0.0,0
141,839,642,856,609,17,-33,37.121,0.0,0
142,856,609,866,591,10,-18,20.591,0.0,0
143,866,591,878,568,12,-23,25.942,0.0,0
144,878,568,882,562,4,-6,7.211,0.0,0
145,882,562,886,559,4,-3,5.0,0.0,0
146,886,559,888,556,2,-3,3.606,0.0,0
147,888,556,888,556,0,0,0.0,0.0,0
148,888,556,889,555,1,-1,1.414,0.001,1409.946
149,889,555,890,555,1,0,1.0,0.0,0
150,890,555,890,554,0,-1,1.0,0.0,0
151,890,554,891,553,1,-1,1.414,0.0,0
152,891,553,892,552,1,-1,1.414,0.0,0
153,892,552,892,549,0,-3,3.0,0.0,0
154,892,549,893,548,1,-1,1.414,0.0,0
155,893,548,894,543,1,-5,5.099,0.0,0
156,894,543,894,541,0,-2,2.0,0.0,0
157,894,541,894,537,0,-4,4.0,0.0,0
158,894,537,893,534,-1,-3,3.162,0.0,0
159,893,534,892,531,-1,-3,3.162,0.0,0
160,892,531,890,523,-2,-8,8.246,0.0,0
161,890,523,887,518,-3,-5,5.831,0.0,0
162,887,518,884,511,-3,-7,7.616,0.0,0
163,884,511,882,507,-2,-4,4.472,0.0,0
164,882,507,882,503,0,-4,4.0,0.0,0
165,882,503,879,493,-3,-10,10.44,0.0,0
166,879,493,878,490,-1,-3,3.162,0.0,0
167,878,490,876,484,-2,-6,6.325,0.0,0
168,876,484,876,484,0,0,0.0,0.0,0
169,876,484,875,482,-1,-2,2.236,0.0,0
170,875,482,875,481,0,-1,1.0,0.0,0
171,875,481,875,480,0,-1,1.0,0.0,0
172,875,480,874,479,-1,-1,1.414,0.0,0
173,874,479,874,478,0,-1,1.0,0.0,0
174,874,478,873,476,-1,-2,2.236,0.0,0
175,873,476,872,475,-1,-1,1.414,0.0,0
176,872,475,872,474,0,-1,1.0,0.0,0
1,340,122,469,205,129,83,153.395,0.0,0
2,469,205,471,206,2,1,2.236,0.0,0
3,471,206,623,270,152,64,164.924,0.0,0
4,623,270,639,279,16,9,18.358,0.0,0
5,639,279,662,292,23,13,26.42,0.0,0
6,662,292,674,297,12,5,13.0,0.0,0
7,674,297,704,313,30,16,34.0,0.001,34067.448
8,704,313,712,316,8,3,8.544,0.0,0
9,712,316,715,317,3,1,3.162,0.0,0
10,715,317,716,318,1,1,1.414,0.0,0
11,716,318,718,318,2,0,2.0,0.0,0
12,718,318,719,318,1,0,1.0,0.0,0
13,719,318,720,318,1,0,1.0,0.0,0
14,720,318,721,318,1,0,1.0,0.0,0
15,721,318,722,318,1,0,1.0,0.0,0
16,722,318,724,318,2,0,2.0,0.0,0
17,724,318,730,320,6,2,6.325,0.0,0
18,730,320,735,323,5,3,5.831,0.0,0
19,735,323,739,325,4,2,4.472,0.0,0
20,739,325,746,330,7,5,8.602,0.0,0
21,746,330,751,335,5,5,7.071,0.0,0
22,751,335,756,341,5,6,7.81,0.0,0
23,756,341,758,344,2,3,3.606,0.0,0
24,758,344,759,346,1,2,2.236,0.0,0
25,759,346,760,348,1,2,2.236,0.0,0
26,760,348,760,351,0,3,3.0,0.0,0
27,760,351,761,353,1,2,2.236,0.0,0
28,761,353,761,355,0,2,2.0,0.0,0
29,761,355,762,356,1,1,1.414,0.0,0
30,762,356,762,357,0,1,1.0,0.0,0
31,762,357,763,360,1,3,3.162,0.0,0
32,763,360,764,362,1,2,2.236,0.0,0
33,764,362,764,364,0,2,2.0,0.0,0
34,764,364,765,365,1,1,1.414,0.0,0
35,765,365,765,366,0,1,1.0,0.0,0
36,765,366,766,368,1,2,2.236,0.0,0
37,766,368,766,368,0,0,0.0,0.0,0
38,766,368,766,368,0,0,0.0,0.0,0
39,766,368,766,368,0,0,0.0,0.0,0
40,766,368,766,369,0,1,1.0,0.0,0
41,766,369,766,370,0,1,1.0,0.0,0
42,766,370,766,371,0,1,1.0,0.0,0
43,766,371,766,372,0,1,1.0,0.0,0
44,766,372,765,373,-1,1,1.414,0.0,0
45,765,373,763,376,-2,3,3.606,0.0,0
46,763,376,763,378,0,2,2.0,0.0,0
47,763,378,762,381,-1,3,3.162,0.0,0
48,762,381,761,385,-1,4,4.123,0.0,0
49,761,385,760,389,-1,4,4.123,0.0,0
50,760,389,758,392,-2,3,3.606,0.0,0
51,758,392,758,397,0,5,5.0,0.0,0
52,758,397,756,400,-2,3,3.606,0.0,0
53,756,400,756,402,0,2,2.0,0.0,0
54,756,402,754,405,-2,3,3.606,0.0,0
55,754,405,754,407,0,2,2.0,0.0,0
56,754,407,754,409,0,2,2.0,0.0,0
57,754,409,754,411,0,2,2.0,0.0,0
58,754,411,753,412,-1,1,1.414,0.0,0
59,753,412,753,414,0,2,2.0,0.0,0
60,753,414,752,415,-1,1,1.414,0.0,0
61,752,415,751,418,-1,3,3.162,0.0,0
62,751,418,751,420,0,2,2.0,0.0,0
63,751,420,750,421,-1,1,1.414,0.0,0
64,750,421,749,422,-1,1,1.414,0.0,0
65,749,422,749,424,0,2,2.0,0.0,0
66,749,424,748,425,-1,1,1.414,0.0,0
67,748,425,748,426,0,1,1.0,0.0,0
68,748,426,748,427,0,1,1.0,0.0,0
69,748,427,749,428,1,1,1.414,0.0,0
70,749,428,751,432,2,4,4.472,0.0,0
71,751,432,753,436,2,4,4.472,0.0,0
72,753,436,754,437,1,1,1.414,0.0,0
73,754,437,756,441,2,4,4.472,0.0,0
74,756,441,758,443,2,2,2.828,0.0,0
75,758,443,760,445,2,2,2.828,0.0,0
76,760,445,761,449,1,4,4.123,0.0,0
77,761,449,762,451,1,2,2.236,0.0,0
78,762,451,762,452,0,1,1.0,0.0,0
79,762,452,764,454,2,2,2.828,0.0,0
80,764,454,764,455,0,1,1.0,0.0,0
81,764,455,764,457,0,2,2.0,0.0,0
82,764,457,765,458,1,1,1.414,0.001,1417.019
83,765,458,765,459,0,1,1.0,0.0,0
84,765,459,767,459,2,0,2.0,0.0,0
85,767,459,767,460,0,1,1.0,0.0,0
86,767,460,767,461,0,1,1.0,0.0,0
87,767,461,767,462,0,1,1.0,0.0,0
88,767,462,767,464,0,2,2.0,0.0,0
89,767,464,768,465,1,1,1.414,0.0,0
90,768,465,768,466,0,1,1.0,0.0,0
91,768,466,780,475,12,9,15.0,0.0,0
92,780,475,798,488,18,13,22.204,0.0,0
93,798,488,823,512,25,24,34.655,0.0,0
94,823,512,840,527,17,15,22.672,0.0,0
95,840,527,850,540,10,13,16.401,0.0,0
96,850,540,864,551,14,11,17.804,0.0,0
97,864,551,869,556,5,5,7.071,0.0,0
98,869,556,873,560,4,4,5.657,0.0,0
99,873,560,874,563,1,3,3.162,0.0,0
100,874,563,874,564,0,1,1.0,0.0,0
101,874,564,889,579,15,15,21.213,0.0,0
102,889,579,908,599,19,20,27.586,0.0,0
103,908,599,937,631,29,32,43.186,0.0,0
104,937,631,950,648,13,17,21.401,0.0,0
105,950,648,962,661,12,13,17.692,0.0,0
106,962,661,966,666,4,5,6.403,0.0,0
107,966,666,969,670,3,4,5.0,0.0,0
108,969,670,969,671,0,1,1.0,0.0,0
109,969,671,974,671,5,0,5.0,0.0,0
110,974,671,984,671,10,0,10.0,0.0,0
111,984,671,1002,680,18,9,20.125,0.0,0
112,1002,680,1027,700,25,20,32.016,0.0,0
113,1027,700,1038,714,11,14,17.804,0.0,0
114,1038,714,1048,728,10,14,17.205,0.0,0
115,1048,728,1050,734,2,6,6.325,0.0,0
116,1050,734,1052,741,2,7,7.28,0.0,0
117,1052,741,1053,743,1,2,2.236,0.0,0
118,1053,743,1054,748,1,5,5.099,0.0,0
119,1054,748,1056,753,2,5,5.385,0.0,0
120,1056,753,1058,757,2,4,4.472,0.0,0
121,1058,757,1060,764,2,7,7.28,0.0,0
122,1060,764,1061,765,1,1,1.414,0.0,0
123,1061,765,1063,770,2,5,5.385,0.0,0
124,1063,770,1063,771,0,1,1.0,0.0,0
125,1063,771,1064,772,1,1,1.414,0.0,0
126,1064,772,1065,774,1,2,2.236,0.0,0
127,1065,774,1065,775,0,1,1.0,0.0,0
128,1065,775,1066,777,1,2,2.236,0.0,0
129,1066,777,1066,779,0,2,2.0,0.0,0
130,1066,779,1066,780,0,1,1.0,0.0,0
131,1066,780,1067,783,1,3,3.162,0.0,0
132,1067,783,882,779,-185,-4,185.043,0.0,0
133,882,779,860,755,-22,-24,32.558,0.0,0
134,860,755,845,734,-15,-21,25.807,0.0,0
135,845,734,834,708,-11,-26,28.231,0.0,0
136,834,708,828,692,-6,-16,17.088,0.0,0
137,828,692,825,680,-3,-12,12.369,0.0,0
138,825,680,824,678,-1,-2,2.236,0.0,0
139,824,678,830,660,6,-18,18.974,0.0,0
140,830,660,839,642,9,-18,20.125,0.0,0
141,839,642,856,609,17,-33,37.121,0.0,0
142,856,609,866,591,10,-18,20.591,0.0,0
143,866,591,878,568,12,-23,25.942,0.0,0
144,878,568,882,562,4,-6,7.211,0.0,0
145,882,562,886,559,4,-3,5.0,0.0,0
146,886,559,888,556,2,-3,3.606,0.0,0
147,888,556,888,556,0,0,0.0,0.0,0
148,888,556,889,555,1,-1,1.414,0.0,0
149,889,555,890,555,1,0,1.0,0.0,0
150,890,555,890,554,0,-1,1.0,0.0,0
151,890,554,891,553,1,-1,1.414,0.0,0
152,891,553,892,552,1,-1,1.414,0.0,0
153,892,552,892,549,0,-3,3.0,0.0,0
154,892,549,893,548,1,-1,1.414,0.0,0
155,893,548,894,543,1,-5,5.099,0.0,0
156,894,543,894,541,0,-2,2.0,0.0,0
157,894,541,894,537,0,-4,4.0,0.0,0
158,894,537,893,534,-1,-3,3.162,0.001,3162.507
159,893,534,892,531,-1,-3,3.162,0.0,0
160,892,531,890,523,-2,-8,8.246,0.0,0
161,890,523,887,518,-3,-5,5.831,0.0,0
162,887,518,884,511,-3,-7,7.616,0.0,0
163,884,511,882,507,-2,-4,4.472,0.0,0
164,882,507,882,503,0,-4,4.0,0.0,0
165,882,503,879,493,-3,-10,10.44,0.0,0
166,879,493,878,490,-1,-3,3.162,0.0,0
167,878,490,876,484,-2,-6,6.325,0.0,0
168,876,484,876,484,0,0,0.0,0.0,0
169,876,484,875,482,-1,-2,2.236,0.0,0
170,875,482,875,481,0,-1,1.0,0.0,0
171,875,481,875,480,0,-1,1.0,0.0,0
172,875,480,874,479,-1,-1,1.414,0.0,0
173,874,479,874,478,0,-1,1.0,0.0,0
174,874,478,873,476,-1,-2,2.236,0.0,0
175,873,476,872,475,-1,-1,1.414,0.0,0
176,872,475,872,474,0,-1,1.0,0.0,0
1,340,122,469,205,129,83,153.395,0.0,0
2,469,205,471,206,2,1,2.236,0.0,0
3,471,206,623,270,152,64,164.924,0.0,0
4,623,270,639,279,16,9,18.358,0.0,0
5,639,279,662,292,23,13,26.42,0.0,0
6,662,292,674,297,12,5,13.0,0.0,0
7,674,297,704,313,30,16,34.0,0.0,0
8,704,313,712,316,8,3,8.544,0.0,0
9,712,316,715,317,3,1,3.162,0.0,0
10,715,317,716,318,1,1,1.414,0.0,0
11,716,318,718,318,2,0,2.0,0.0,0
12,718,318,719,318,1,0,1.0,0.0,0
13,719,318,720,318,1,0,1.0,0.0,0
14,720,318,721,318,1,0,1.0,0.0,0
15,721,318,722,318,1,0,1.0,0.0,0
16,722,318,724,318,2,0,2.0,0.0,0
17,724,318,730,320,6,2,6.325,0.0,0
18,730,320,735,323,5,3,5.831,0.0,0
19,735,323,739,325,4,2,4.472,0.0,0
20,739,325,746,330,7,5,8.602,0.0,0
21,746,330,751,335,5,5,7.071,0.0,0
22,751,335,756,341,5,6,7.81,0.0,0
23,756,341,758,344,2,3,3.606,0.0,0
24,758,344,759,346,1,2,2.236,0.0,0
25,759,346,760,348,1,2,2.236,0.0,0
26,760,348,760,351,0,3,3.0,0.0,0
27,760,351,761,353,1,2,2.236,0.0,0
28,761,353,761,355,0,2,2.0,0.0,0
29,761,355,762,356,1,1,1.414,0.0,0
30,762,356,762,357,0,1,1.0,0.0,0
31,762,357,763,360,1,3,3.162,0.0,0
32,763,360,764,362,1,2,2.236,0.0,0
33,764,362,764,364,0,2,2.0,0.001,1993.964
34,764,364,765,365,1,1,1.414,0.0,0
35,765,365,765,366,0,1,1.0,0.0,0
36,765,366,766,368,1,2,2.236,0.0,0
37,766,368,766,368,0,0,0.0,0.0,0
38,766,368,766,368,0,0,0.0,0.0,0
39,766,368,766,368,0,0,0.0,0.0,0
40,766,368,766,369,0,1,1.0,0.0,0
41,766,369,766,370,0,1,1.0,0.0,0
42,766,370,766,371,0,1,1.0,0.0,0
43,766,371,766,372,0,1,1.0,0.0,0
44,766,372,765,373,-1,1,1.414,0.0,0
45,765,373,763,376,-2,3,3.606,0.0,0
46,763,376,763,378,0,2,2.0,0.0,0
47,763,378,762,381,-1,3,3.162,0.0,0
48,762,381,761,385,-1,4,4.123,0.0,0
49,761,385,760,389,-1,4,4.123,0.0,0
50,760,389,758,392,-2,3,3.606,0.0,0
51,758,392,758,397,0,5,5.0,0.0,0
52,758,397,756,400,-2,3,3.606,0.0,0
53,756,400,756,402,0,2,2.0,0.0,0
54,756,402,754,405,-2,3,3.606,0.0,0
55,754,405,754,407,0,2,2.0,0.0,0
56,754,407,754,409,0,2,2.0,0.0,0
57,754,409,754,411,0,2,2.0,0.0,0
58,754,411,753,412,-1,1,1.414,0.0,0
59,753,412,753,414,0,2,2.0,0.0,0
60,753,414,752,415,-1,1,1.414,0.0,0
61,752,415,751,418,-1,3,3.162,0.0,0
62,751,418,751,420,0,2,2.0,0.0,0
63,751,420,750,421,-1,1,1.414,0.0,0
64,750,421,749,422,-1,1,1.414,0.0,0
65,749,422,749,424,0,2,2.0,0.0,0
66,749,424,748,425,-1,1,1.414,0.0,0
67,748,425,748,426,0,1,1.0,0.0,0
68,748,426,748,427,0,1,1.0,0.0,0
69,748,427,749,428,1,1,1.414,0.0,0
70,749,428,751,432,2,4,4.472,0.0,0
71,751,432,753,436,2,4,4.472,0.0,0
72,753,436,754,437,1,1,1.414,0.0,0
73,754,437,756,441,2,4,4.472,0.0,0
74,756,441,758,443,2,2,2.828,0.0,0
75,758,443,760,445,2,2,2.828,0.0,0
76,760,445,761,449,1,4,4.123,0.0,0
77,761,449,762,451,1,2,2.236,0.0,0
78,762,451,762,452,0,1,1.0,0.0,0
79,762,452,764,454,2,2,2.828,0.0,0
80,764,454,764,455,0,1,1.0,0.0,0
81,764,455,764,457,0,2,2.0,0.0,0
82,764,457,765,458,1,1,1.414,0.0,0
83,765,458,765,459,0,1,1.0,0.0,0
84,765,459,767,459,2,0,2.0,0.0,0
85,767,459,767,460,0,1,1.0,0.0,0
86,767,460,767,461,0,1,1.0,0.0,0
87,767,461,767,462,0,1,1.0,0.0,0
88,767,462,767,464,0,2,2.0,0.0,0
89,767,464,768,465,1,1,1.414,0.0,0
90,768,465,768,466,0,1,1.0,0.0,0
91,768,466,780,475,12,9,15.0,0.0,0
92,780,475,798,488,18,13,22.204,0.0,0
93,798,488,823,512,25,24,34.655,0.0,0
94,823,512,840,527,17,15,22.672,0.0,0
95,840,527,850,540,10,13,16.401,0.0,0
96,850,540,864,551,14,11,17.804,0.0,0
97,864,551,869,556,5,5,7.071,0.0,0
98,869,556,873,560,4,4,5.657,0.0,0
99,873,560,874,563,1,3,3.162,0.0,0
100,874,563,874,564,0,1,1.0,0.0,0
101,874,564,889,579,15,15,21.213,0.002,14040.496
102,889,579,908,599,19,20,27.586,0.0,0
103,908,599,937,631,29,32,43.186,0.0,0
104,937,631,950,648,13,17,21.401,0.0,0
105,950,648,962,661,12,13,17.692,0.0,0
106,962,661,966,666,4,5,6.403,0.0,0
107,966,666,969,670,3,4,5.0,0.0,0
108,969,670,969,671,0,1,1.0,0.0,0
109,969,671,974,671,5,0,5.0,0.0,0
110,974,671,984,671,10,0,10.0,0.0,0
111,984,671,1002,680,18,9,20.125,0.0,0
